TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;12.023.889/0001-01;FOR TI - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;2650000;;2022-03-31
FI;12.023.897/0001-58;CONSENSO S - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;2021-12-31;Cotas de Fundos;;;566694317;;2022-03-31
FI;12.023.897/0001-58;CONSENSO S - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;12.023.897/0001-58;CONSENSO S - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;2021-12-31;Valores a pagar;;;3479594;;2022-03-31
FI;12.023.897/0001-58;CONSENSO S - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;2021-12-31;Valores a receber;;;5900001;;2022-03-31
FI;12.023.900/0001-33;LAVORO FI EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;20520193;;2022-03-31
FI;12.023.900/0001-33;LAVORO FI EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;9210;;2022-03-31
FI;12.023.900/0001-33;LAVORO FI EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;1034234;;2022-03-31
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;158983;972244;34520675;;2022-03-31
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;2051402;;2022-03-31
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2021-12-31;Brazilian Depository Receipt - BDR;0;0;17332;;2022-03-31
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;1127819;;2022-03-31
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;0;0;505655;;2022-03-31
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2021-12-31;Investimento no Exterior;0;11538;2385126;;2022-03-31
FI;12.029.942/0001-81;NEBRASKA CAPITAL - FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1;2021-12-31;Ações;1781885;4885197;144778497;;2022-03-31
FI;12.029.942/0001-81;NEBRASKA CAPITAL - FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1;2021-12-31;Cotas de Fundos;0;0;10133402;;2022-03-31
FI;12.029.942/0001-81;NEBRASKA CAPITAL - FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1;2021-12-31;Disponibilidades;;;136974;;2022-03-31
FI;12.029.942/0001-81;NEBRASKA CAPITAL - FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1;2021-12-31;Valores a pagar;;;642752;;2022-03-31
FI;12.029.942/0001-81;NEBRASKA CAPITAL - FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1;2021-12-31;Valores a receber;;;1334729;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Ações;68497227;84297264;1266063778;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;27152885;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Investimento no Exterior;;;7314300;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Mercado Futuro - Posições compradas;;;-197647;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Mercado Futuro - Posições vendidas;;;6328700;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Opções - Posições lançadas;;;203210653;;2022-03-31
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2021-12-31;Opções - Posições titulares;;;162131494;;2022-03-31
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;Ações;0;0;1676570;;2022-03-31
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;12774180;;2022-03-31
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;Disponibilidades;;;517;;2022-03-31
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;Títulos Públicos;815224;3597429;4659448;;2022-03-31
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;Valores a pagar;;;19471;;2022-03-31
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;Valores a receber;;;249;;2022-03-31
FI;12.082.009/0001-78;FAMILY RUNNER FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;152026714;;2022-03-31
FI;12.082.009/0001-78;FAMILY RUNNER FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;1021;;2022-03-31
FI;12.082.009/0001-78;FAMILY RUNNER FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;8131;;2022-03-31
FI;12.082.009/0001-78;FAMILY RUNNER FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;375;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Ações;0;0;2894168;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;1079348;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Cotas de Fundos;;;20412073;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Debêntures;;;3004567;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Mercado Futuro - Posições compradas;;;21250;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Mercado Futuro - Posições vendidas;;;28961;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Títulos Públicos;0;0;3682963;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Valores a pagar;;;14769;;2022-03-31
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD;2021-12-31;Valores a receber;;;2538646;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;0;33531694;3608592209;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;2479358577;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Brazilian Depository Receipt - BDR;;;310532682;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;302658080;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;487830442;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Debêntures;;;67279371;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Investimento no Exterior;;;1854562893;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições compradas;;;-1507928436;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;1688500466;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;885998199;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições lançadas;;;187077;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;176490;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outras aplicações;;;120240712;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outras operações passivas e exigibilidades;;;5125730042;;2022-03-31
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Vendas a termo a receber;;;-50588;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Cotas de Fundos;;;125613967;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Debêntures;;;472614072;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;604731411;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Disponibilidades;;;240311;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Mercado Futuro - Posições compradas;;;-40342;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Mercado Futuro - Posições vendidas;;;-2245;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Operações Compromissadas;;;41368884;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Títulos Públicos;19846045;46881028;130103359;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Valores a pagar;;;111711;;2022-03-31
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2021-12-31;Valores a receber;;;799;;2022-03-31
FI;12.123.799/0001-92;SKADE FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Ações;3307886;8035175;80986557;;2022-03-31
FI;12.123.799/0001-92;SKADE FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Brazilian Depository Receipt - BDR;0;453504;4349745;;2022-03-31
FI;12.123.799/0001-92;SKADE FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;6150600;;2022-03-31
FI;12.123.799/0001-92;SKADE FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Outras aplicações;0;0;1321650;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;2810387;3146699;13757683;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Brazilian Depository Receipt - BDR;;;450976;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;585547;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Debêntures;;;32827493;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Depósitos a prazo e outros títulos de IF;;;2370525;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Investimento no Exterior;;;371622308;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições compradas;;;998180;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;5300425;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;14585128;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições lançadas;;;64009615;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;56196009;;2022-03-31
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Outras operações passivas e exigibilidades;;;2664917733;;2022-03-31
FI;12.124.223/0001-40;HERMES FIC DE FI MULTIMERCADO;2021-12-31;Cotas de Fundos;;;814013406;;2022-03-31
FI;12.124.223/0001-40;HERMES FIC DE FI MULTIMERCADO;2021-12-31;Disponibilidades;;;6910;;2022-03-31
FI;12.124.223/0001-40;HERMES FIC DE FI MULTIMERCADO;2021-12-31;Valores a pagar;;;109656;;2022-03-31
FI;12.124.223/0001-40;HERMES FIC DE FI MULTIMERCADO;2021-12-31;Valores a receber;;;734;;2022-03-31
FI;12.124.230/0001-41;JURO REAL FI RENDA FIXA CREDITO PRIVADO;2021-12-31;Cotas de Fundos;;;7242330;;2022-03-31
FI;12.124.230/0001-41;JURO REAL FI RENDA FIXA CREDITO PRIVADO;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;12.124.230/0001-41;JURO REAL FI RENDA FIXA CREDITO PRIVADO;2021-12-31;Títulos Públicos;0;8173732;267921179;;2022-03-31
FI;12.124.230/0001-41;JURO REAL FI RENDA FIXA CREDITO PRIVADO;2021-12-31;Valores a pagar;;;91979;;2022-03-31
FI;12.124.230/0001-41;JURO REAL FI RENDA FIXA CREDITO PRIVADO;2021-12-31;Valores a receber;;;4200;;2022-03-31
FI;12.124.252/0001-01;ROMA JURO REAL FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Cotas de Fundos;;;21502594;;2022-03-31
FI;12.124.252/0001-01;ROMA JURO REAL FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;12.124.252/0001-01;ROMA JURO REAL FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Títulos Públicos;798614;0;14222117;;2022-03-31
FI;12.124.252/0001-01;ROMA JURO REAL FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a pagar;;;110301;;2022-03-31
FI;12.124.252/0001-01;ROMA JURO REAL FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;Valores a receber;;;21;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Brazilian Depository Receipt - BDR;;;6167179;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;48148488;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;;;388915;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Depósitos a prazo e outros títulos de IF;;;2057107;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;1800;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;5658501;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;14768;;2022-03-31
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;249;;2022-03-31
FI;12.184.246/0001-40;FUNDAMENTA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;3468515;7891179;23560686;;2022-03-31
FI;12.184.246/0001-40;FUNDAMENTA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;36384;;2022-03-31
FI;12.184.246/0001-40;FUNDAMENTA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;3889040;;2022-03-31
FI;12.184.246/0001-40;FUNDAMENTA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;30214;;2022-03-31
FI;12.219.195/0001-44;WE PML FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;3796010;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;26672193;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;;;2075998;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Depósitos a prazo e outros títulos de IF;;;6487347;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;1800;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;9017304;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;22712;;2022-03-31
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;210;;2022-03-31
FI;12.219.255/0001-29;SERENDIPITY FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;31939862;;2022-03-31
FI;12.219.255/0001-29;SERENDIPITY FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;;;5759816;;2022-03-31
FI;12.219.351/0001-77;TELI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2021-12-31;Cotas de Fundos;;;123103537;;2022-03-31
FI;12.219.351/0001-77;TELI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2021-12-31;Disponibilidades;;;676;;2022-03-31
FI;12.219.351/0001-77;TELI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2021-12-31;Valores a pagar;;;8666;;2022-03-31
FI;12.219.351/0001-77;TELI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2021-12-31;Valores a receber;;;470;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Ações;3894778;3531457;9616738;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;1062748;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Disponibilidades;;;1034;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Investimento no Exterior;;;7717616;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Mercado Futuro - Posições compradas;;;20017;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Mercado Futuro - Posições vendidas;;;20366;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Opções - Posições lançadas;;;107653;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Opções - Posições titulares;;;288466;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Operações Compromissadas;;;10003045;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Títulos Públicos;1226417;0;66940043;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Valores a pagar;;;6255977;;2022-03-31
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;Valores a receber;;;324229;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;57875792;68563439;300019194;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;102143479;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;28345350;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;3039;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;-1785600;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;88875603;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;172828;;2022-03-31
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;0;27758667;203727254;;2022-03-31
